employee_id,employee_name,hire_date,salary,performance_score,manager_id,is_active,hire_year,hire_month,hire_quarter,hire_dayofweek,hire_day,hire_is_month_start,hire_is_month_end,tenure_days,salary_performance_ratio,department_frequency,level_frequency,region_frequency,department_Customer Success,department_Executive,department_Finance,department_IT,department_Marketing,department_Operations,department_Sales,department_Supply Chain,level_Director,level_Junior,level_Lead,level_Mid,level_Senior,level_VP,region_Asia Pacific,region_Europe,region_Latin America,region_Middle East & Africa,region_North America,salary_robust_scaled,performance_score_robust_scaled,tenure_days_robust_scaled
EMP-00268,Employee 0268,2023-03-29 00:00:00+00:00,116246,67.53,EMP-00004,0,2023,3,1,2,29,0,0,1225,1721.3978972308603,0.10952380952380952,0.15,0.19285714285714287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5235910301063624,-0.6908965039806161,0.8062248995983936
EMP-00269,Employee 0269,2025-05-27 00:00:00+00:00,129785,78.67,EMP-00015,1,2025,5,2,1,27,0,0,435,1649.7394178212787,0.11428571428571428,0.2261904761904762,0.22857142857142856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.42212608737196505,0.08030460366908937,-0.7801204819277109
EMP-00270,Employee 0270,2024-08-08 00:00:00+00:00,310706,77.22,EMP-00005,1,2024,8,3,3,8,0,0,727,4023.646723646724,0.1380952380952381,0.2261904761904762,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9337450186513684,-0.020076150917272835,-0.19377510040160642
EMP-00271,Employee 0271,2024-03-31 00:00:00+00:00,101876,49.29,EMP-00002,1,2024,3,1,6,31,0,1,857,2066.869547575573,0.11428571428571428,0.30238095238095236,0.1738095238095238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6312837125122485,-1.953617168570439,0.06726907630522089
EMP-00272,Employee 0272,2024-07-09 00:00:00+00:00,293034,62.36,EMP-00006,1,2024,7,3,1,9,0,0,757,4699.0699166132135,0.10952380952380952,0.20238095238095238,0.1976190476190476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8013062515339837,-1.0488058151609552,-0.13353413654618473
EMP-00273,Employee 0273,2023-01-25 00:00:00+00:00,288660,89.88,EMP-00002,1,2023,1,1,2,25,0,0,1288,3211.615487316422,0.11428571428571428,0.15,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7685263077035491,0.8563516787815842,0.9327309236947792
EMP-00274,Employee 0274,2023-09-19 00:00:00+00:00,142036,69.99,EMP-00011,1,2023,9,3,1,19,0,0,1051,2029.3756250892986,0.12142857142857143,0.30238095238095236,0.1976190476190476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3303137664147967,-0.5205953617168575,0.4568273092369478
EMP-00275,Employee 0275,2023-03-23 00:00:00+00:00,97763,84.4,EMP-00013,1,2023,3,1,3,23,0,0,1231,1158.3293838862558,0.11428571428571428,0.2261904761904762,0.22857142857142856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6621076514639123,0.4769816545517478,0.8182730923694779
EMP-00276,Employee 0276,2023-05-09 00:00:00+00:00,263238,91.89,EMP-00010,1,2023,5,2,1,9,0,0,1184,2864.707802807705,0.12142857142857143,0.2261904761904762,0.1976190476190476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5780069359483345,0.9955001730702657,0.7238955823293173
EMP-00277,Employee 0277,2025-06-09 00:00:00+00:00,291956,55.19,EMP-00011,1,2025,6,2,0,9,0,0,422,5290.016307302048,0.1357142857142857,0.30238095238095236,0.1738095238095238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7932274267856507,-1.5451713395638627,-0.8062248995983936
EMP-00278,Employee 0278,2024-09-20 00:00:00+00:00,96883,95.7,EMP-00008,1,2024,9,3,4,20,0,0,684,1012.3615464994775,0.12142857142857143,0.15,0.19285714285714287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6687026104421433,1.2592592592592584,-0.28012048192771083
EMP-00279,Employee 0279,2023-02-11 00:00:00+00:00,297912,76.09,EMP-00011,0,2023,2,1,5,11,0,0,1271,3915.2582468129845,0.10952380952380952,0.20238095238095238,0.22857142857142856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8378633082337689,-0.09830391138802361,0.8985943775100401
EMP-00280,Employee 0280,2025-01-10 00:00:00+00:00,174547,82.24,EMP-00009,1,2025,1,1,4,10,0,0,572,2122.410019455253,0.13095238095238096,0.30238095238095236,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.08666750352699155,0.3274489442713733,-0.5050200803212851
EMP-00281,Employee 0281,2024-11-18 00:00:00+00:00,255211,99.0,EMP-00006,1,2024,11,4,0,18,0,0,625,2577.8888888888887,0.1357142857142857,0.2261904761904762,0.20714285714285716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.517850418086675,1.4877120110764959,-0.3985943775100402
EMP-00282,Employee 0282,2023-07-09 00:00:00+00:00,164717,88.6,EMP-00007,1,2023,7,3,6,9,0,0,1123,1859.1083521444696,0.11428571428571428,0.20238095238095238,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.16033619302245847,0.7677397023191405,0.6014056224899599
EMP-00283,Employee 0283,2023-11-21 00:00:00+00:00,238635,76.04,EMP-00001,1,2023,11,4,1,21,0,0,988,3138.2824829037345,0.1357142857142857,0.07857142857142857,0.1976190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3936253726058144,-0.10176531671858761,0.33032128514056225
EMP-00284,Employee 0284,2025-01-15 00:00:00+00:00,285443,72.12,EMP-00005,1,2025,1,1,2,15,0,0,567,3957.8896283971158,0.11428571428571428,0.30238095238095236,0.1976190476190476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7444172360751751,-0.3731394946348216,-0.5150602409638554
EMP-00285,Employee 0285,2023-11-14 00:00:00+00:00,104885,73.05,EMP-00010,1,2023,11,4,1,14,0,0,995,1435.7973990417522,0.13095238095238096,0.2261904761904762,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6087334493696381,-0.3087573554863278,0.34437751004016065
EMP-00286,Employee 0286,2024-10-17 00:00:00+00:00,158184,71.77,EMP-00013,1,2024,10,4,3,17,0,0,657,2204.040685523199,0.10952380952380952,0.20238095238095238,0.1976190476190476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.20929626916425756,-0.3973693319487716,-0.33433734939759036
EMP-00287,Employee 0287,2024-03-06 00:00:00+00:00,196311,91.88,EMP-00004,1,2024,3,1,2,6,0,0,882,2136.602089682194,0.11428571428571428,0.2261904761904762,0.1738095238095238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07643782283916731,0.9948078920041525,0.11746987951807229
EMP-00288,Employee 0288,2025-02-13 00:00:00+00:00,92226,83.94,EMP-00009,1,2025,2,1,3,13,0,0,538,1098.7133666904933,0.10952380952380952,0.30238095238095236,0.20714285714285716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7036034331258044,0.44513672551055655,-0.5732931726907631
EMP-00289,Employee 0289,2024-06-06 00:00:00+00:00,82411,80.3,EMP-00010,1,2024,6,2,3,6,0,0,790,1026.2889165628892,0.1357142857142857,0.30238095238095236,0.22857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7771597085477788,0.19314641744548222,-0.06726907630522089
EMP-00290,Employee 0290,2023-03-05 00:00:00+00:00,238059,75.59,EMP-00012,1,2023,3,1,6,5,0,0,1249,3149.3451514750627,0.1357142857142857,0.07857142857142857,0.20714285714285716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3893086721836996,-0.13291796469366568,0.8544176706827309
EMP-00291,Employee 0291,2024-10-01 00:00:00+00:00,271660,86.01,EMP-00004,1,2024,10,4,1,1,1,0,673,3158.469945355191,0.12142857142857143,0.2261904761904762,0.22857142857142856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6411236910786318,0.5884389061959152,-0.30220883534136544
EMP-00292,Employee 0292,2025-08-24 00:00:00+00:00,222196,57.27,EMP-00003,1,2025,8,3,6,24,0,0,346,3879.797450672254,0.1357142857142857,0.2261904761904762,0.19285714285714287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27042704232951936,-1.4011768778123912,-0.9588353413654619
EMP-00293,Employee 0293,2025-02-23 00:00:00+00:00,206214,98.49,EMP-00013,1,2025,2,1,6,23,0,0,528,2093.75571123972,0.10952380952380952,0.04047619047619048,0.1976190476190476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.15065359415896473,1.4524056767047406,-0.5933734939759037
EMP-00294,Employee 0294,2024-10-21 00:00:00+00:00,135590,75.05,EMP-00004,1,2024,10,4,0,21,0,0,653,1806.6622251832111,0.1357142857142857,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.37862184093033885,-0.17030114226375956,-0.34236947791164657
EMP-00295,Employee 0295,2023-04-20 00:00:00+00:00,286242,67.53,EMP-00003,1,2023,4,2,3,20,0,0,1203,4238.738338516215,0.11428571428571428,0.20238095238095238,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7504051590565461,-0.6908965039806161,0.7620481927710844
EMP-00296,Employee 0296,2023-09-16 00:00:00+00:00,249765,90.61,EMP-00007,1,2023,9,3,5,16,0,0,1054,2756.483831806644,0.1380952380952381,0.15,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47703661513730444,0.9068881966078219,0.46285140562248994
EMP-00297,Employee 0297,2025-06-19 00:00:00+00:00,180609,90.36,EMP-00005,1,2025,6,2,3,19,0,0,412,1998.7715803452854,0.10952380952380952,0.20238095238095238,0.1976190476190476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.04123722929285927,0.8895811699550009,-0.8263052208835341
EMP-00298,Employee 0298,2025-05-27 00:00:00+00:00,222138,77.18,EMP-00004,1,2025,5,2,1,27,0,0,435,2878.1808758745788,0.11428571428571428,0.15,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2699923745786814,-0.02284527518172365,-0.7801204819277109
EMP-00299,Employee 0299,2023-02-15 00:00:00+00:00,262396,92.6,EMP-00002,1,2023,2,1,2,15,0,0,1267,2833.650107991361,0.13095238095238096,0.2261904761904762,0.1976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.571696759289618,1.044652128764277,0.8905622489959839
EMP-00300,Employee 0300,2024-08-03 00:00:00+00:00,90042,89.03,EMP-00010,1,2024,8,3,5,3,0,0,732,1011.3669549590026,0.11428571428571428,0.30238095238095236,0.19285714285714287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7199709222263233,0.7975077881619931,-0.18373493975903615
EMP-00301,Employee 0301,2025-04-01 00:00:00+00:00,201778,82.18,EMP-00004,1,2025,4,2,1,1,1,0,491,2455.3175955220245,0.1380952380952381,0.2261904761904762,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11740900549142749,0.3232952578746971,-0.6676706827309237
EMP-00302,Employee 0302,2023-06-10 00:00:00+00:00,102971,59.96,EMP-00011,1,2023,6,2,5,10,0,0,1152,1717.3282188125418,0.10952380952380952,0.30238095238095236,0.19285714285714287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6230774851472906,-1.214953271028037,0.6596385542168675
EMP-00303,Employee 0303,2025-08-15 00:00:00+00:00,146364,79.39,EMP-00005,1,2025,8,3,4,15,0,0,355,1843.6075072427257,0.10952380952380952,0.30238095238095236,0.19285714285714287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.297878559076406,0.13014884042921387,-0.9407630522088354
EMP-00304,Employee 0304,2025-05-02 00:00:00+00:00,228137,78.1,EMP-00004,1,2025,5,2,4,2,0,0,460,2921.088348271447,0.1380952380952381,0.15,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3149505097041449,0.0408445829006569,-0.7299196787148594
EMP-00305,Employee 0305,2024-07-07 00:00:00+00:00,266521,75.26,EMP-00013,1,2024,7,3,6,7,0,0,759,3541.3366994419343,0.11428571428571428,0.30238095238095236,0.19285714285714287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6026106295000759,-0.15576323987538934,-0.12951807228915663
EMP-00306,Employee 0306,2024-12-23 00:00:00+00:00,211249,73.92,EMP-00001,1,2024,12,4,0,23,0,0,590,2857.805735930736,0.10952380952380952,0.30238095238095236,0.19285714285714287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18838725149463878,-0.2485289027345103,-0.46887550200803213
EMP-00307,Employee 0307,2023-02-20 00:00:00+00:00,296388,86.27,EMP-00002,1,2023,2,1,0,20,0,0,1262,3435.585951083807,0.13095238095238096,0.2261904761904762,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8264420383669233,0.6064382139148485,0.8805220883534136
EMP-00308,Employee 0308,2023-10-08 00:00:00+00:00,57479,64.31,EMP-00010,1,2023,10,4,6,8,0,0,1032,893.780127507386,0.10952380952380952,0.30238095238095236,0.1976190476190476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9640068872355693,-0.9138110072689509,0.4186746987951807
EMP-00309,Employee 0309,2023-05-01 00:00:00+00:00,105832,91.13,EMP-00001,1,2023,5,2,0,1,1,0,1192,1161.3299681773292,0.1380952380952381,0.30238095238095236,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6016363741964735,0.9428868120456894,0.7399598393574297
EMP-00310,Employee 0310,2024-06-27 00:00:00+00:00,117561,77.45,EMP-00015,1,2024,6,2,3,27,0,0,769,1517.895416397676,0.1380952380952381,0.2261904761904762,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5137360629968468,-0.004153686396677206,-0.10943775100401607
EMP-00311,Employee 0311,2025-03-16 00:00:00+00:00,246278,68.74,EMP-00007,1,2025,3,1,6,16,0,0,507,3582.7465813209196,0.11428571428571428,0.2261904761904762,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45090409018606403,-0.6071304949809627,-0.6355421686746988
EMP-00312,Employee 0312,2024-02-04 00:00:00+00:00,73220,74.81,EMP-00005,1,2024,2,1,6,4,0,0,913,978.7461569308915,0.1357142857142857,0.20238095238095238,0.19285714285714287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.846039558512462,-0.1869158878504674,0.17971887550200802
EMP-00313,Employee 0313,2024-02-04 00:00:00+00:00,102534,80.19,EMP-00005,1,2024,2,1,6,4,0,0,913,1278.6382341937897,0.11428571428571428,0.07857142857142857,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6263524818217076,0.185531325718241,0.17971887550200802
EMP-00314,Employee 0314,2023-01-07 00:00:00+00:00,312939,93.87,EMP-00010,1,2023,1,1,5,7,0,0,1306,3333.7488015340364,0.11428571428571428,0.30238095238095236,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9504797270586296,1.1325718241606086,0.9688755020080321
EMP-00315,Employee 0315,2023-06-03 00:00:00+00:00,155481,85.81,EMP-00006,1,2023,6,2,5,3,0,0,1159,1811.9216874490153,0.13095238095238096,0.30238095238095236,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.22955328520761942,0.5745932848736582,0.6736947791164659
EMP-00316,Employee 0316,2024-04-22 00:00:00+00:00,179416,90.99,EMP-00001,1,2024,4,2,0,22,0,0,835,1971.821079239477,0.13095238095238096,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.050177895271302,0.9331948771201096,0.023092369477911646
EMP-00317,Employee 0317,2024-03-31 00:00:00+00:00,298450,77.31,EMP-00001,0,2024,3,1,6,31,0,1,857,3860.4320269046693,0.1357142857142857,0.07857142857142857,0.20714285714285716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8418952263363692,-0.013845621322257026,0.06726907630522089
EMP-00318,Employee 0318,2023-08-24 00:00:00+00:00,185862,75.67,EMP-00009,1,2023,8,3,3,24,0,0,1077,2456.2177877626536,0.13095238095238096,0.20238095238095238,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0018698207557598162,-0.12737971616476307,0.5090361445783133
EMP-00319,Employee 0319,2023-06-13 00:00:00+00:00,107422,98.43,EMP-00002,1,2023,6,2,1,13,0,0,1149,1091.3542619120187,0.1380952380952381,0.2261904761904762,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5897204824062607,1.4482519903080644,0.6536144578313253
EMP-00320,Employee 0320,2023-06-04 00:00:00+00:00,87841,76.48,EMP-00009,1,2023,6,2,6,4,0,0,1158,1148.548640167364,0.1380952380952381,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.736465813943467,-0.07130494980962275,0.6716867469879518
EMP-00321,Employee 0321,2024-11-16 00:00:00+00:00,132848,71.97,EMP-00015,1,2024,11,4,5,16,0,0,627,1845.8802278727248,0.1380952380952381,0.15,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3991711335647814,-0.3835237106265146,-0.39457831325301207
EMP-00322,Employee 0322,2023-04-03 00:00:00+00:00,175441,70.85,EMP-00009,1,2023,4,2,0,3,0,0,1220,2476.2314749470715,0.13095238095238096,0.07857142857142857,0.20714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07996762474683414,-0.46105919003115314,0.7961847389558233
EMP-00323,Employee 0323,2024-01-09 00:00:00+00:00,216566,81.24,EMP-00012,1,2024,1,1,1,9,0,0,939,2665.755785327425,0.1380952380952381,0.30238095238095236,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2282342934119732,0.25822083766008913,0.2319277108433735
EMP-00324,Employee 0324,2023-08-12 00:00:00+00:00,310111,66.08,EMP-00008,1,2023,8,3,5,12,0,0,1089,4692.963075060533,0.1357142857142857,0.20238095238095238,0.22857142857142856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9292859270694963,-0.7912772585669783,0.5331325301204819
EMP-00325,Employee 0325,2023-11-21 00:00:00+00:00,169229,80.01,EMP-00003,1,2023,11,4,1,21,0,0,988,2115.0981127359078,0.1357142857142857,0.20238095238095238,0.1976190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.12652203971589215,0.17307026652821036,0.33032128514056225
EMP-00326,Employee 0326,2025-01-29 00:00:00+00:00,283253,79.8,EMP-00007,1,2025,1,1,2,29,0,0,553,3549.5363408521303,0.1357142857142857,0.07857142857142857,0.19285714285714287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7280047813452593,0.15853236413984015,-0.5431726907630522
EMP-00327,Employee 0327,2025-03-27 00:00:00+00:00,51323,84.5,EMP-00010,1,2025,3,1,3,27,0,0,496,607.3727810650887,0.1357142857142857,0.2261904761904762,0.1976190476190476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0101416229969218,0.48390446521287583,-0.6576305220883534
EMP-00328,Employee 0328,2023-12-25 00:00:00+00:00,179015,58.75,EMP-00013,1,2023,12,4,0,25,0,0,954,3047.063829787234,0.1357142857142857,0.07857142857142857,0.19285714285714287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.053183098169336813,-1.298719280027691,0.2620481927710843
EMP-00329,Employee 0329,2025-04-06 00:00:00+00:00,153715,56.02,EMP-00007,1,2025,4,2,6,6,0,0,486,2743.9307390217778,0.1380952380952381,0.30238095238095236,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.24278816879347848,-1.4877120110764965,-0.677710843373494
EMP-00330,Employee 0330,2023-05-20 00:00:00+00:00,287543,73.18,EMP-00001,1,2023,5,2,5,20,0,0,1173,3929.2566274938504,0.1357142857142857,0.15,0.1976190476190476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7601552063641354,-0.2997577016268602,0.7018072289156626
EMP-00331,Employee 0331,2025-02-01 00:00:00+00:00,305325,76.47,EMP-00009,1,2025,2,1,5,1,1,0,550,3992.7422518634758,0.1357142857142857,0.07857142857142857,0.22857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.893418343353799,-0.07199723087573595,-0.5491967871485943
EMP-00332,Employee 0332,2023-06-19 00:00:00+00:00,162699,65.71,EMP-00006,1,2023,6,2,0,19,0,0,1143,2476.0158271191603,0.1380952380952381,0.30238095238095236,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.17545963304299275,-0.8168916580131537,0.641566265060241
EMP-00333,Employee 0333,2023-10-28 00:00:00+00:00,305781,62.95,EMP-00013,1,2023,10,4,5,28,0,0,1012,4857.521842732327,0.11428571428571428,0.20238095238095238,0.1738095238095238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8968357311879732,-1.0079612322602973,0.3785140562248996
EMP-00334,Employee 0334,2024-10-14 00:00:00+00:00,214595,82.76,EMP-00007,1,2024,10,4,0,14,0,0,660,2592.9797003383273,0.1357142857142857,0.30238095238095236,0.19285714285714287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21346308415504897,0.36344755970924175,-0.32831325301204817
